년-월-일,출처 플랫폼,카테고리,성별,연령대,직업군,지역_시,지역_구,제목,접속 시간,사용 시간,검색사이트 URL,언론사 ID,언론사 이름,기사번호,플랫폼 기준 색션,매칭 키워드 
2025-01-05,다음,뉴스,여성,40대,화이트칼라,서울,관악구,"백지영, 브로콜리 드레스 충격 “스타일리스트가 안티냐고” (살림남)",2025-01-05 00:19,35,https://v.daum.net/v/20250104222204346?x_trkm=t,530,뉴스엔,2.03E+16,,브로콜리
2025-01-05,다음,뉴스,여성,40대,화이트칼라,경기,수원시 권선구,"백지영, 브로콜리 드레스 충격 “스타일리스트가 안티냐고” (살림남)",2025-01-05 12:54,15,https://v.daum.net/v/20250104222204346,530,뉴스엔,2.03E+16,,브로콜리
2025-01-05,다음,뉴스,남성,40대,화이트칼라,서울,서대문구,"백지영 '사랑 안 해' 시절 파격 무대 의상 공개… ""인간 브로콜리""",2025-01-05 04:40,21,https://v.daum.net/v/20250104223450405?x_trkm=t,491,뉴스1,2.03E+16,,브로콜리
2025-01-05,네이버,뉴스,여성,40대,전업주부,경남,진주시,"새해에도 일부 농산물 가격 강세… 정부, 이번 주쯤 물가관리대책 발표",2025-01-05 10:53,23,https://n.news.naver.com/article/658/0000093349?type=editn&cds=news_edit,331,국제신문,93349,경제,농산물
2025-01-05,네이버,뉴스,여성,50대,화이트칼라,경기,광명시,"선예, '이 채소'들로 해독…아이 셋 낳고도 날씬한 비결?",2025-01-05 20:13,12,https://n.news.naver.com/article/296/0000085474,2048,코메디닷컴,85474,생활,채소
2025-01-05,네이버,뉴스,남성,10대,,경기,화성시,"선예, '이 채소'들로 해독…아이 셋 낳고도 날씬한 비결?",2025-01-05 19:34,18,https://n.news.naver.com/article/296/0000085474,2048,코메디닷컴,85474,생활,채소
2025-01-05,네이버,뉴스,남성,10대,,경기,화성시,"선예, '이 채소'들로 해독…아이 셋 낳고도 날씬한 비결?",2025-01-05 19:35,1,https://n.news.naver.com/article/296/0000085474,2048,코메디닷컴,85474,생활,채소
2025-01-05,네이버,뉴스,남성,10대,,경기,화성시,"선예, '이 채소'들로 해독…아이 셋 낳고도 날씬한 비결?",2025-01-05 19:33,28,https://n.news.naver.com/article/296/0000085474,2048,코메디닷컴,85474,생활,채소
2025-01-05,네이버,뉴스,남성,10대,,경기,화성시,"선예, '이 채소'들로 해독…아이 셋 낳고도 날씬한 비결?",2025-01-05 19:34,10,https://n.news.naver.com/article/296/0000085474,2048,코메디닷컴,85474,생활,채소
2025-01-05,네이버,뉴스,남성,30대,학생,서울,서대문구,"선예, '이 채소'들로 해독…아이 셋 낳고도 날씬한 비결?",2025-01-05 22:55,9,https://n.news.naver.com/article/296/0000085474,2048,코메디닷컴,85474,생활,채소
2025-01-05,네이버,뉴스,여성,20대,,충북,청주시 상당구,"선예, '이 채소'들로 해독…아이 셋 낳고도 날씬한 비결?",2025-01-05 15:35,6,https://n.news.naver.com/article/296/0000085474?cds=news_edit,2048,코메디닷컴,85474,생활,채소
2025-01-05,네이버,뉴스,여성,50대,,부산,남구,"선예, '이 채소'들로 해독…아이 셋 낳고도 날씬한 비결?",2025-01-05 18:59,10,https://n.news.naver.com/article/296/0000085474?cds=news_my,2048,코메디닷컴,85474,생활,채소
2025-01-05,네이버,뉴스,여성,20대,,충북,청주시 상당구,"선예, '이 채소'들로 해독…아이 셋 낳고도 날씬한 비결?",2025-01-05 15:48,14,https://n.news.naver.com/article/296/0000085474?cds=news_my,2048,코메디닷컴,85474,생활,채소
2025-01-05,네이버,뉴스,여성,30대,기타,경기,안산시 상록구,"선예, '이 채소'들로 해독…아이 셋 낳고도 날씬한 비결?",2025-01-05 16:21,16,https://n.news.naver.com/article/296/0000085474?cds=news_my,2048,코메디닷컴,85474,생활,채소
2025-01-05,네이버,뉴스,여성,40대,전업주부,경기,부천시 오정구,"선예, '이 채소'들로 해독…아이 셋 낳고도 날씬한 비결?",2025-01-05 20:03,8,https://n.news.naver.com/article/296/0000085474?cds=news_my,2048,코메디닷컴,85474,생활,채소
2025-01-05,네이버,뉴스,여성,40대,블루칼라,인천,서구,"선예, '이 채소'들로 해독…아이 셋 낳고도 날씬한 비결?",2025-01-05 20:15,6,https://n.news.naver.com/article/296/0000085474?cds=news_my,2048,코메디닷컴,85474,생활,채소
2025-01-05,네이버,뉴스,여성,50대,화이트칼라,충남,천안시 서북구,"선예, '이 채소'들로 해독…아이 셋 낳고도 날씬한 비결?",2025-01-05 20:34,16,https://n.news.naver.com/article/296/0000085474?cds=news_my,2048,코메디닷컴,85474,생활,채소
2025-01-05,네이버,뉴스,여성,30대,화이트칼라,대전,동구,"선예, '이 채소'들로 해독…아이 셋 낳고도 날씬한 비결?",2025-01-05 20:22,30,https://n.news.naver.com/article/296/0000085474?cds=news_my,2048,코메디닷컴,85474,생활,채소
2025-01-05,네이버,뉴스,남성,50대,화이트칼라,경기,고양시 덕양구,"선예, '이 채소'들로 해독…아이 셋 낳고도 날씬한 비결?",2025-01-05 19:46,10,https://n.news.naver.com/article/296/0000085474?cds=news_my,2048,코메디닷컴,85474,생활,채소
2025-01-05,네이버,뉴스,여성,40대,화이트칼라,서울,강서구,"선예, '이 채소'들로 해독…아이 셋 낳고도 날씬한 비결?",2025-01-05 21:12,9,https://n.news.naver.com/article/296/0000085474?cds=news_my,2048,코메디닷컴,85474,생활,채소
2025-01-05,네이버,뉴스,여성,50대,,전북,남원시,"설 앞두고 배추·무 가격 '껑충'…정부, 이번 주 물가 관리 대책 발표",2025-01-05 15:25,1,https://n.news.naver.com/article/422/0000702934?cds=news_my,1447,연합뉴스TV,702934,경제,배추
2025-01-05,네이버,뉴스,남성,20대,학생,경기,용인시 기흥구,설 앞두고 배추 59%·무 77% 올라‥이번주 물가관리 대책,2025-01-05 20:56,2,https://n.news.naver.com/article/214/0001398070?cds=news_my,2477,MBC뉴스,1398070,경제,배추
2025-01-05,네이버,뉴스,여성,20대,,경남,김해시,설 앞두고 배추 59%·무 77% 올라‥이번주 물가관리 대책,2025-01-05 22:06,19,https://n.news.naver.com/article/214/0001398070?cds=news_my,2477,MBC뉴스,1398070,경제,배추
2025-01-05,네이버,뉴스,남성,40대,화이트칼라,인천,남동구,설 앞두고 배추 59%·무 77% 올라…이번주 물가관리 대책,2025-01-05 06:09,2,https://n.news.naver.com/article/001/0015141818?sid=101,1446,연합뉴스,15141818,경제,배추
2025-01-05,네이버,뉴스,여성,50대,기타,서울,강서구,설 앞두고 배추 59%·무 77% 올라…이번주 물가관리 대책,2025-01-05 08:26,3,https://n.news.naver.com/article/001/0015141818?cds=news_edit,1446,연합뉴스,15141818,경제,배추
2025-01-05,네이버,뉴스,여성,20대,화이트칼라,인천,서구,설 앞두고 배추 59%·무 77% 올라…이번주 물가관리 대책,2025-01-05 18:06,3,https://n.news.naver.com/mnews/article/001/0015141818?sid=101,1446,연합뉴스,15141818,경제,배추
2025-01-05,네이버,뉴스,남성,50대,,전북,남원시,소상공인 카드 수수료 부담 줄자…무이자할부는 '실종',2025-01-05 02:33,2,https://n.news.naver.com/article/374/0000418918?type=editn&cds=news_edit,2571,SBSBiz,418918,경제,수수
2025-01-05,기타,뉴스,남성,50대,기타,경남,창원시 마산회원구,신장에 좋은 옥수수수염 차? 일부 사람은 주의 필요.. 대안은?,2025-01-05 20:24,69,https://m.siminilbo.co.kr/news/articleView.html?idxno=423592,1239,시민일보,,,"옥수수,수수"
2025-01-05,다음,뉴스,남성,30대,화이트칼라,서울,송파구,"전현무, 캐릭터 욕심이 왜 이리 과해…파친놈 이어 이번엔 'Mr. 배추'라니('전참시')",2025-01-05 01:22,8,https://v.daum.net/v/20250104220102218,2071,텐아시아,2.03E+16,,배추
2025-01-05,네이버,뉴스,남성,40대,,인천,연수구,"채소 들었다 놨다…""장바구니에 담을 게 없네"" 너무 오른 가격",2025-01-05 21:17,60,https://n.news.naver.com/article/008/0005137050?type=editn&cds=news_edit,819,머니투데이,5137050,경제,채소
2025-01-05,네이버,뉴스,남성,60대,블루칼라,인천,부평구,"채소 들었다 놨다…""장바구니에 담을 게 없네"" 너무 오른 가격",2025-01-05 21:03,9,https://n.news.naver.com/article/008/0005137050?cds=news_edit,819,머니투데이,5137050,경제,채소
2025-01-05,네이버,뉴스,여성,60대,,경기,광명시,"채소 들었다 놨다…""장바구니에 담을 게 없네"" 너무 오른 가격",2025-01-05 19:29,102,https://n.news.naver.com/article/008/0005137050?cds=news_edit,819,머니투데이,5137050,경제,채소
2025-01-05,네이버,뉴스,여성,20대,,부산,금정구,"채소 들었다 놨다…""장바구니에 담을 게 없네"" 너무 오른 가격",2025-01-05 21:24,36,https://n.news.naver.com/mnews/article/008/0005137050,819,머니투데이,5137050,경제,채소
2025-01-05,네이버,뉴스,여성,40대,화이트칼라,전남,목포시,콩나물밥-콩나물라면 먹었더니...몸에 어떤 변화가?,2025-01-05 06:32,70,https://n.news.naver.com/article/296/0000085458,2048,코메디닷컴,85458,생활,콩나물
2025-01-05,네이버,뉴스,여성,40대,블루칼라,서울,성동구,콩나물밥-콩나물라면 먹었더니...몸에 어떤 변화가?,2025-01-05 14:56,11,https://n.news.naver.com/article/296/0000085458?cds=news_my,2048,코메디닷컴,85458,생활,콩나물
2025-01-05,네이버,뉴스,남성,50대,화이트칼라,서울,광진구,콩나물밥-콩나물라면 먹었더니...몸에 어떤 변화가?,2025-01-05 12:45,40,https://n.news.naver.com/article/296/0000085458?cds=news_my,2048,코메디닷컴,85458,생활,콩나물
2025-01-05,네이버,뉴스,여성,40대,화이트칼라,경남,밀양시,콩나물밥-콩나물라면 먹었더니...몸에 어떤 변화가?,2025-01-05 11:21,15,https://n.news.naver.com/article/296/0000085458?cds=news_my,2048,코메디닷컴,85458,생활,콩나물
2025-01-05,네이버,뉴스,여성,50대,블루칼라,부산,동래구,콩나물밥-콩나물라면 먹었더니...몸에 어떤 변화가?,2025-01-05 12:32,114,https://n.news.naver.com/article/296/0000085458?cds=news_my,2048,코메디닷컴,85458,생활,콩나물
2025-01-05,네이버,뉴스,여성,50대,화이트칼라,대전,서구,콩나물밥-콩나물라면 먹었더니...몸에 어떤 변화가?,2025-01-05 10:51,18,https://n.news.naver.com/article/296/0000085458?cds=news_my,2048,코메디닷컴,85458,생활,콩나물
2025-01-06,네이버,뉴스,여성,40대,화이트칼라,서울,양천구,"""설 다가오는데"" 머리 싸매는 주부들…배추 59%·무 77% `껑충`",2025-01-06 01:09,15,https://n.news.naver.com/article/029/0002927154?cds=news_my,770,디지털타임스,2927154,경제,배추
2025-01-06,다음,뉴스,여성,50대,전업주부,서울,성북구,"""오이 잘 씻어도 농약 남는다고?""...껍질 꼭 벗기고 먹으라는데, 진짜?",2025-01-06 23:15,177,https://v.daum.net/v/20240809115122856,2048,코메디닷컴,2.02E+16,,오이
2025-01-06,네이버,뉴스,여성,40대,화이트칼라,서울,구로구,"""일만 하다 떠난 형, 허망해""…목동깨비시장 돌진, 과일가게 유족 분통",2025-01-06 01:45,57,https://n.news.naver.com/article/421/0008003965,491,뉴스1,8003965,사회,과일
2025-01-06,기타,뉴스,여성,40대,학생,서울,노원구,[SafeFood] 시금치·두부 요리 '오해와 진실' - 세이프타임즈,2025-01-06 10:26,3,https://www.safetimes.co.kr/news/articleView.html?idxno=220791,1153,세이프타임즈,,,시금치
2025-01-06,기타,뉴스,여성,40대,학생,서울,노원구,[SafeFood] 시금치·두부 요리 '오해와 진실' - 세이프타임즈,2025-01-06 10:25,56,https://www.safetimes.co.kr/news/articleView.html?idxno=220791,1153,세이프타임즈,,,시금치
2025-01-06,기타,뉴스,여성,40대,학생,서울,노원구,[SafeFood] 시금치·두부 요리 '오해와 진실' - 세이프타임즈,2025-01-06 10:26,5,https://www.safetimes.co.kr/news/articleView.html?idxno=220791#google_vignette,1153,세이프타임즈,,,시금치
2025-01-06,네이버,뉴스,남성,30대,학생,서울,관악구,[기후는 말한다] 설 앞두고 배추·무 가격↑…“물가 관리 대책 마련”,2025-01-06 19:36,2,https://n.news.naver.com/article/056/0011869496?cds=news_my,2459,KBS,11869496,경제,배추
2025-01-06,네이버,뉴스,여성,40대,전업주부,인천,부평구,[리빙포인트] 우엉 고르는 요령,2025-01-06 17:22,5,https://n.news.naver.com/mnews/hotissue/article/023/0003880529?cid=1064751&type=series&cds=news_edit,1836,조선일보,3880529,생활,우엉
2025-01-06,다음,뉴스,여성,40대,화이트칼라,서울,송파구,[스타트경제] 설 앞두고 배추·무 가격 급등...장바구니 물가 비상,2025-01-06 07:44,5,https://v.daum.net/v/20250106073420993,2554,YTN,2.03E+16,,배추
2025-01-06,기타,뉴스,여성,70대,전업주부,서울,강동구,“딸애가 자꾸 딸기 딸기 거리는데…” 머리 싸매는 주부들 | 세계일보,2025-01-06 19:55,8,https://m.segye.com/view/20250103506092?mache=portal,1145,세계일보,,,딸기
2025-01-06,네이버,뉴스,여성,40대,화이트칼라,서울,구로구,"“여보, 나 겨울 딸기 먹고 싶은데”…‘충격’ 과일·채소값 도대체 얼마길래",2025-01-06 09:49,5,https://n.news.naver.com/article/016/0002411448?cds=news_my,2307,헤럴드경제,2411448,경제,딸기
2025-01-06,네이버,뉴스,여성,20대,,충남,아산시,고추장에도 '매운맛 등급'이 있다고?,2025-01-06 01:36,31,https://n.news.naver.com/article/648/0000032137?type=editn&cds=news_edit,1013,비즈워치,32137,경제,고추
2025-01-06,네이버,뉴스,남성,40대,화이트칼라,대전,서구,고추장에도 '매운맛 등급'이 있다고?,2025-01-06 06:28,8,https://n.news.naver.com/article/648/0000032137?cds=news_edit,1013,비즈워치,32137,경제,고추
2025-01-06,네이버,뉴스,남성,50대,블루칼라,충남,청양군,"농식품부, “배추·무 비축물량 풀고 할당관세 연장해 수급안정 총력”",2025-01-06 21:03,51,https://n.news.naver.com/article/662/0000059474?cds=news_edit,478,농민신문,59474,사회,배추
2025-01-06,네이버,뉴스,여성,50대,기타,서울,강서구,"농식품장관 ""배추·무 수급관리 총력…사재기·담합 강력처벌""",2025-01-06 18:46,1,https://n.news.naver.com/article/001/0015144911?sid=101,1446,연합뉴스,15144911,경제,배추
2025-01-06,네이버,뉴스,남성,30대,기타,전남,목포시,농식품장관 “배추·무 사재기·담합 강력처벌”...마트·시장선 40% 할인,2025-01-06 19:45,7,https://n.news.naver.com/article/009/0005424680?cds=news_my,810,매일경제,5424680,"정치,사회,생활",배추
2025-01-06,네이버,뉴스,여성,50대,블루칼라,대구,중구,똑똑한 과일 채소 보관법 8' 감자와 사과는 함께 보관한다?!,2025-01-06 13:17,241,https://n.news.naver.com/article/112/0002795485?sid=103,2309,헤럴드POP,2795485,생활,"감자,사과"
2025-01-06,기타,뉴스,여성,50대,기타,서울,동작구,"롯데마트·롯데슈퍼, 신선식품 과일 품질 집중 개선 < 식품유통 < 산업경제 < 기사본문 - 소비자경제",2025-01-06 17:14,65,http://www.dailycnc.com/news/articleView.html?idxno=219168,1177,소비자경제,,,과일
2025-01-06,기타,뉴스,남성,40대,화이트칼라,서울,노원구,"리테일 사업에 힘 싣는 메리츠證, 국내·미국 주식 거래수수료 ‘0’ 선언 - 아시아투데이",2025-01-06 08:09,14,https://m.asiatoday.co.kr/kn/view.php?key=20241229010015185,1339,아시아투데이,,,수수
2025-01-06,네이버,뉴스,남성,50대,블루칼라,서울,서초구,"배추, 무 값이 왜이래'..설 준비 '막막'한 주부들..정부 특단의 대책 내놓나",2025-01-06 05:39,38,https://n.news.naver.com/article/014/0005291289?cds=news_edit,2114,파이낸셜뉴스,5291289,경제,배추
2025-01-06,네이버,뉴스,여성,60대,,서울,강남구,배추·무값 겁나네…중국산 또 들여오나,2025-01-06 19:47,7,https://n.news.naver.com/article/374/0000419224?cds=news_edit,2571,SBSBiz,419224,경제,"배추,국산"
2025-01-06,네이버,뉴스,남성,50대,화이트칼라,부산,사하구,배추·무값 겁나네…중국산 또 들여오나,2025-01-06 20:42,4,https://n.news.naver.com/article/374/0000419224?cds=news_edit,2571,SBSBiz,419224,경제,"배추,국산"
2025-01-06,네이버,뉴스,남성,60대,기타,전북,고창군,"배추 59%↑·무 77%↑…정부, 이번주 물가관리 대책",2025-01-06 09:40,7,https://n.news.naver.com/mnews/article/016/0002411379,2307,헤럴드경제,2411379,경제,배추
2025-01-06,네이버,뉴스,남성,50대,화이트칼라,부산,동구,배추 한 포기 5027원·무 1개 3206원… 1년새 2배 급등,2025-01-06 00:03,72,https://n.news.naver.com/article/005/0001749824?cds=news_my,323,국민일보,1749824,경제,배추
2025-01-06,네이버,뉴스,남성,30대,화이트칼라,서울,양천구,버섯 스티로폼·실시간 자막 안경… CES 출격하는 스타트업,2025-01-06 02:22,3,https://n.news.naver.com/article/005/0001749884?sid=101,323,국민일보,1749884,경제,버섯
2025-01-06,네이버,뉴스,남성,30대,화이트칼라,서울,구로구,봄까지 여유롭게 즐기는 호텔가 딸기 프로모션 모음,2025-01-06 14:19,2,https://n.news.naver.com/article/009/0005424254?cds=news_my,810,매일경제,5424254,생활,딸기
